櫃檯買賣股票成交資料彙總表（一）,,,,,,,,,,,,,
The Trading Summary of Listed Stocks（1）,,,,,,,,,,,,,
97年09月 Sep.08,,,,,,,,,,,,,
,,,,,,,,,,,,,
"1. 櫃檯買賣股票月總成交值： 182,139,795,461元",,,,,4. 加權平均本益比：11.89   註：加權平均本益比為經排除極端值（資本額逾全市場發行資本額10％,,,,,,,,
,,,,,   之個股）後之數值，未排除極端值之加權平均本益比為 40.90,,,,,,,,
   Total Trading Value of Listed Stocks（NTD）,,,,,   Weighted Average P/E Ratio,,,,,,,,
"2. 櫃檯買賣股票月總成交量： 8,382,932,625股",,,,,5. 加權平均殖利率： 10.60%,,,,,,,,
   Total Trading Volume of Listed Stocks（Share）,,,,,   Weighted Average Yield,,,,,,,,
"3. 櫃檯買賣月總成交筆數： 2,294,838筆",,,,,6. 成交量週轉率： 12.55%（以上櫃股數計算）,,,,,,,,
   Number of Transactions,,,,,   Turnover Rate,,,,,,,,
代 號 Code,股 票 名 稱Name of　　　 Stock,總  成  交  值　　　　（ 元 ）　　　　Total Trading 　Value　　　　　　　（NTD）,總  成  交  量（ 股 ）　　　Total Trading Volume　　　　　（Share）,"總 成 交 筆 數
　（ 筆 ）　　
Total Transactions",         成　　交　　價　　（元 / 股）　　　　  　　Average Price （NTD / Share）,,,,月底收盤價    .End of       Month," 本益比    P/E 　　
Ratio",平均殖利率（%）　　Average Yield,  週轉率（%）　　Turnover Rate,  淨值比（%）　　PBR
,,,,,平　均Average,最　高Highest,最　低   Lowest,"收市平均Cls. Avg. 
Price",,,,,
4107,邦特生技,224847814,11428892,4725,19.67,26.5,15.8,20.11,17,3.67,8.82,15.04,1.21
4109,加捷    ,34096076,2615985,1216,13.03,15.95,11.55,13.33,12.95,29.43,8.49,5.81,0.93
4111,濟生    ,48097280,4063366,1453,11.83,13.55,10.9,12.14,11.3,24.57,3.53,8.49,0.71
4113,聯上生技,853170,93000,47,9.17,9.8,8.45,9.3,9.3,NA,0,0.31,1.09
4114,健喬信元,192945323,11187949,4164,17.24,22.55,13,17.73,15.5,129.17,2.77,19.5,1.24
4120,友華生技,359364440,8399065,5565,42.78,49.4,37.2,42.84,40,9.69,4,14.67,1.85
4121,優盛醫學,94074146,9594060,3197,9.8,14.2,6.56,10.12,9.4,7.7,13.4,13.59,0.6
4123,晟德    ,91050869,3969312,1996,22.93,26.8,18.95,23,21.95,NA,9.11,11.17,1.4
4126,太平洋醫,128145218,5505899,2915,23.27,27.9,19.75,24.15,22.45,7.1,8.99,11.47,1.42
4127,天良    ,43009696,4126653,1739,10.42,11.9,8.65,10.6,8.65,50.88,5.78,9.02,0.52
4128,中天生技,249604418,11775332,5644,21.19,28.1,16.3,21.07,19.9,NA,0,10.09,1.62
4129,聯合骨科,74421604,4666124,2205,15.94,24.6,12.2,16.76,13.9,NA,1.79,12.1,1.06
4131,晶宇生技,26234490,821550,597,31.93,35.5,27.75,32.75,28.4,NA,0,1.83,3.99
8908,欣雄    ,1462930,112104,97,13.05,14.35,11.6,12.97,11.7,17.21,5.12,0.15,1.03
